"_id","type","name","surname","address","date","description","photo","sourceName","sourceLink","lngLat","job","photoCredits"
446,"partisan","Anna","Craveri","Corso D.degli Abruzzi 40","(1913-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=27448.html","[7.6604543,45.0597786]",,
447,"partisan","Anna","Cravero","Montanaro 68","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=27459.html","[7.695642200000001,45.0940007]",,
448,"partisan","Anna","Crema","Baltea 35","(1897-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=27555.html","[7.694901700000001,45.0900332]",,
449,"partisan","Bianca","Cremonesi","Strada Lanzo 123","(1912-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=27573.html","[7.658507999999999,45.1146014]",,
450,"partisan","Celeste","Cremonesi","Strada Lanzo 123","(1913-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=27574.html","[7.658507999999999,45.1146014]",,
451,"partisan","Rosa","Cremonti","Cappelli 25","(1918-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=27583.html","[7.6336748,45.0775776]",,
452,"partisan","Matilde","Cubino","Corso Casale 103","(1903-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28004.html","[7.712894899999999,45.0679476]",,
453,"partisan","Giovanna In Borgna","Crosetto","Ferrucci 19","(1889-1944)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=27906.html","[7.6561799,45.0736446]",,
454,"partisan","Giulia","Cunioli","Biella 18","(1904-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28209.html","[7.674264099999999,45.08273759999999]",,
455,"partisan","Sergio","Cunioli","Biella 18","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28210.html","[7.674264099999999,45.08273759999999]",,
456,"partisan","Luigina","Curato","Via G. Bove 3","(non pervenuta-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28227.html","[7.662221,45.0581359]",,
457,"partisan","Lucia","Dabbene","Pisa 41","(1898-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28421.html","[7.694257299999999,45.0757082]",,
458,"partisan","Ermelinda","Da Giau","Cortemilia 11","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28389.html","[7.6678851,45.0298067]",,
459,"partisan","Maria","Dal Moro","Coli 15","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28594.html","[7.6639024,45.0658798]",,
460,"partisan","Imperia","Deri","Germanasca 2","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=31428.html","[7.652964300000001,45.0677697]",,
461,"partisan","Santa","Di Gennaro","Valprato","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=31759.html","[7.685049599999998,45.0926662]",,
462,"partisan","Maria","Di Gioia","Genova 63","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=31764.html","[7.669991899999999,45.03292769999999]",,
463,"partisan","Bianca","Di Pietrantonio","Corso Lecce 33","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=31913.html","[7.645726799999998,45.08041129999999]",,
464,"partisan","Carmela","Di Pietrantonio","Corso Lecce 33","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=31914.html","[7.645726799999998,45.08041129999999]",,
465,"partisan","Matilde","Di Pietrantonio","Corso Vigevano 51","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=31915.html","[7.6805005,45.0896562]",,
466,"partisan","Anna Maria","Di Stefano","Rossini 12","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=31960.html","[7.691296299999999,45.0695624]",,
467,"partisan","Edma","Diaz","B. Galliari 33","(1909-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32032.html","[7.685737899999999,45.058571]",,
468,"partisan","Marisa","Diena","Corso Re Umberto 114","(1916-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32065.html","[7.6633175,45.0512706]",,
469,"partisan","Maria","Divozia","Sesia 11","(1901-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32145.html","[7.69036,45.09057]",,
470,"partisan","Cristina","Dominici","Bogino 2","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32300.html","[7.687819600000001,45.06914889999999]",,
471,"partisan","Livia","Donini Laverani","Corso Sommelier 26","(1917-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32432.html","[7.661192,45.052108]",,
472,"partisan","Maria","Donna","Fabrizi 75","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32448.html","[7.6441515,45.0810281]",,
473,"partisan","Augusta","Doria","Corso Casale 297","(1911-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32494.html","[7.7319722,45.0773229]",,
474,"partisan","Pierina","Doria","S.raffaele 9","(1911-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32505.html","[7.88842,45.16146]",,
475,"partisan","Anna Grazia","Droghetti","Palmieri 34/bis","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32738.html","[7.661264,45.0747001]",,
476,"partisan","Cecilia","Droetto","S.secondo 10","(1912-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32731.html","[7.675247700000001,45.06214200000001]",,
477,"partisan","Teresa","Druetto","Corso Novara 71","(1906-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32768.html","[7.697490800000001,45.0837476]",,
478,"partisan","Laura","Ducato","Allasio 42","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32795.html","[7.671360000000001,45.038881]",,
479,"partisan","Adriana","Dughera","Lemie 9","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32840.html","[7.667370999999999,45.0990095]",,
480,"partisan","Maria In Sacco","Durando","Mantova 33","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=32969.html","[7.698481399999999,45.0752436]",,
481,"partisan","Fedora","Duse","Artisti 30","(1914-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33040.html","[7.699217200000001,45.0677376]",,
482,"partisan","Elsa Formina","Elegant","Schina 7","(1911-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33222.html","[7.6635329,45.0773295]",,
483,"partisan","Maria","Elia","Villarbasse 26","(1901-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33247.html","[7.649826099999999,45.0636658]",,
484,"partisan","Teresa","Ellena","S.giulia 14","(1899-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33300.html","[7.6942208,45.0723117]",,
485,"partisan","Esterina","Elsea","Corso Tortona 2","(1904-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33308.html","[7.708518799999999,45.0692472]",,
486,"partisan","Rosetta","Esposito","Corso Parigi 137","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33549.html","[7.6538082,45.1186823]",,
487,"partisan","Giuseppina","Fabaro","Sangano 13","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33612.html","[7.4913584,45.0173705]",,
488,"partisan","Ortensia","Fabbris","Rossi 43","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33640.html","[7.690023900000001,45.0958483]",,
489,"partisan","Maddalena","Faccelli","Corso Vercelli 28","(1908-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33678.html","[7.687251799999999,45.0866183]",,
490,"partisan","Giacomina","Fadel","Cernaia 27","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33783.html","[7.670676599999999,45.0726301]",,
491,"partisan","Elvira","Fae ","Po 25","(1909-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33787.html","[7.6898276,45.068417]",,
492,"partisan","Elsa Pasqualina","Falerno","Alfieri 19","(1930-1945)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=33994.html","[7.677688099999999,45.0686144]",,
493,"partisan","Maria","Falletti","Palazzo Di Citta  21","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34050.html","[7.682019700000001,45.0728209]",,
494,"partisan","Angela","Fanciotto","Strada Settimo 55","(1917-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34105.html","[7.7234648,45.0997531]",,
495,"partisan","Egle","Fanella","Milano 7","(1912-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34109.html","[7.681672099999999,45.0739828]",,
496,"partisan","Maria Pia","Fantini","Via Desana","(1928-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34158.html","[7.690703699999999,45.0965026]",,
497,"partisan","Maria","Fantino","Corso Principe Oddone","(1900-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34193.html","[7.6735331,45.0835634]",,
498,"partisan","Lina","Farandello","Via Pinelli 68","(1919-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34263.html","[7.661605499999999,45.0827232]",,
499,"partisan","Maria Luisa","Faravelli","Via Accademia Albertina","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34278.html","[7.687569700000001,45.0643616]",,
500,"partisan","Maria","Faroppa","Corso Lecce 106","(1910-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34357.html","[7.649390500000001,45.0837842]",,
501,"partisan","Maria Luisa","Faroppa","Via Caboto 36","(1919-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34355.html","[7.6594932,45.0561539]",,
502,"partisan","Maria Luisa","Fasana","Via S. Francesco","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34367.html","[7.678978600000001,45.0701133]",,
503,"partisan","Aurelia","Fasano","Via Balme 10","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=34376.html","[7.6544674,45.0802209]",,
504,"partisan","Emilia","Dall Agnol","Sant Anselmo 3","(1917-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28688.html","[7.6822989,45.060786]",,
505,"partisan","Giuseppina","Dallarto","Maddalena 370","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28701.html","[7.7273973,45.02146260000001]",,
506,"partisan","Chiara","Dallosta","Drovetti 15","(1910-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28753.html","[7.666256699999999,45.07503430000001]",,
507,"partisan","Celestina","Danco","Nole 64","(1899-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29042.html","[7.6572613,45.09162610000001]",,
508,"partisan","Bruna","Daniele","Accademia Albertina 27","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29099.html","[7.685777900000001,45.0616698]",,
509,"partisan","Cesarina","Daniele","San Secondo 46","(1917-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29102.html","[7.672769100000001,45.05869389999999]",,
510,"partisan","Lucia In Cocchi","Damonte","Corso V.emanuele 186","(1900-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29020.html","[7.6497145,45.0735045]",,
511,"partisan","Margherita Scamuzzi","Damonte","Corso V. Emanuele 186","(1906-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29021.html","[7.6497145,45.0735045]",,
512,"partisan","Giovanna A. Maria","Dalmasso","Roccavione 24","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=28814.html","[7.6755609,45.0974744]",,
513,"partisan","Carolina","Dappiano","Saluzzo 36","(1929-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29251.html","[7.6784274,45.058082]",,
514,"partisan","Ferdinanda","Daro ","Viverone 11","(1931-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29306.html","[7.63525,45.0823477]",,
515,"partisan","Nella","Daviddi","Varallo 32","(1909-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29455.html","[7.7131357,45.070942]",,
516,"partisan","Maria Ved. Rossi","Daniele","Cagliari 22","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29127.html","[7.697839999999998,45.07566000000001]",,
517,"partisan","Maria Clotilde","Daviso","Via Carrera 24","(1901-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29466.html","[7.635001699999999,45.0799315]",,
518,"partisan","Anna","Davite","S. Cavoretto 70","(1895-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29469.html","[7.688687199999999,45.03101410000001]",,
519,"partisan","Maria","De Andreis","Morghen 34","(1896-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29566.html","[7.657942599999999,45.0797996]",,
520,"partisan","Consolata","De Angelis","A. Doria 6","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29576.html","[7.682140599999999,45.06402569999999]",,
521,"partisan","Luisa","De Angelis","Andrea Doria 6","(1892-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29583.html","[7.682140599999999,45.06402569999999]",,
522,"partisan","Ida","De Bernardi","Nuceto 12","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29657.html","[7.663113900000001,44.7365377]",,
523,"partisan","Mirella","De Cristoforo","Via Xx Settembre 8","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29782.html","[7.678796800000001,45.0645451]",,
524,"partisan","Mariuccia","De Francisco","Sommariva 19","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29841.html","[7.666041300000001,45.0233683]",,
525,"partisan","Isabella","De Gennaro","Napione 43","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29852.html","[7.703138099999999,45.0691273]",,
526,"partisan","Carla","De Giuli","Piazza Castello 29","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29900.html","[7.6859069,45.07017099999999]",,
527,"partisan","Bianca","De Leva  N.cantone","Pastrengo 29","(1912-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29940.html","[7.668009100000001,45.0604951]",,
528,"partisan","Concetta Di Stefano","De Luca","Rossini 12","(1892-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29957.html","[7.691296299999999,45.0695624]",,
529,"partisan","Sara","De Luca","G. Verdi 10","(1901-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29967.html","[7.689968100000001,45.0692608]",,
530,"partisan","Anna","De Marchi","Frazione Calandra 17","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29985.html","[7.6884536,45.0603088]",,
531,"partisan","Eva","De Martino","Camerana 8","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30070.html","[7.6762548,45.0622948]",,
532,"partisan","Tullia","De Mayo","Madama Cristina 2","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=29979.html","[7.6845702,45.0603443]",,
533,"partisan","Antonietta","De Palma","F.farncesco 24","(1902-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30171.html","[7.655157399999999,45.0728412]",,
534,"partisan","Arcangela","De Palma","S.francesco 24","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30172.html","[7.686431199999999,45.0652011]",,
535,"partisan","Luisa","De Palma","S.francesco 24","(1912-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30176.html","[7.686431199999999,45.0652011]",,
536,"partisan","Afra","De Pietri","S.francesco 17","(1913-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30236.html","[7.687120900000001,45.0656537]",,
537,"partisan","Rosina","De Pizzol","Oddone 7","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30239.html","[7.669516299999999,45.0787427]",,
538,"partisan","Giorgina","Debenedetti","Corso Vinzaglio 21","(1889-1944)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30423.html","[7.6682539,45.0696432]",,
539,"partisan","Vittoria","Decarolis","Oriani 1","(1912-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30453.html","[7.657720400000001,45.1004813]",,
540,"partisan","Angela","Degno","Pollenzo 47","(1902-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30561.html","[7.6436102,45.0627659]",,
541,"partisan","Margherita","Del Bosco","Corso I. Balbo 202","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30612.html","[7.700257100000001,45.0699187]",,
542,"partisan","Giovanna","Del Chiappa","A. Avogadro 26","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30620.html","[7.672159,45.070065]",,
543,"partisan","Anna","Deleniardi Trivero","Monte Di Pieta  22","(1902-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30766.html","[7.680919299999999,45.07109639999999]",,
544,"partisan","Teresa","Delfi","C. Massari 347","(1911-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30767.html","[7.6622973,45.1084259]",,
545,"partisan","Pierina","Delfini","Corso Brescia 39","(1910-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30770.html","[7.6920232,45.0816968]",,
546,"partisan","Margherita","Delfiore","Saccarelli 25","(1927-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30806.html","[7.6669147,45.08090139999999]",,
547,"partisan","Vincenza","Della Bella","C. Brescia 98","(1917-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30827.html","[7.697558099999999,45.0796989]",,
548,"partisan","Ada","Della Torre","Corso Re Umberto 75","(1914-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30873.html","[7.6683817,45.0562643]",,
549,"partisan","Paola","Della Valle","B. Gailiari 16","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=30895.html","[7.6823991,45.0595977]",,
550,"partisan","Paola","Delmastro","Nizza 362","(1913-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=31033.html","[7.662660399999999,45.020804]",,
551,"partisan","Attilia","Demaria","Bologna 87","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=31161.html","[7.698891199999999,45.0841053]",,
552,"partisan","Maria","Demichela In Colato","Vesio 49","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=31260.html","[7.7102352,45.1127544]",,
553,"partisan","Maria","Gallo","Via Cagliari 4","(1889-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=39810.html","[7.6952248,45.07451330000001]",,
554,"partisan","Teresa","Gallo","Via Rovigo 2","(1908-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=39860.html","[7.677957500000001,45.0835367]",,
555,"partisan","Giovanna","Gamba In Parma","Via Ascoli 27","(1919-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40038.html","[7.6673196,45.0851404]",,
556,"partisan","Caterina Fausta","Gambino","Via Sant Anselmo 1","(1917-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40103.html","[7.682454999999999,45.0610313]",,
557,"partisan","Valeria","Gancia","Via Pigafetta 36","(1901-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40171.html","[7.657567500000001,45.0572789]",,
558,"partisan","Teresa","Garbarini","Via Martiri Della Liberta 1","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40384.html","[7.70105,45.0618]",,
559,"partisan","Erminia","Garda","Corso Sebastopoli","(1927-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40488.html","[7.645613999999999,45.0449067]",,
560,"partisan","Myrica","Garelli","Via Morghen 16","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40597.html","[7.657697799999999,45.0779947]",,
561,"partisan","Maddalena","Gariglio","Corso Fiume 4","(1914-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40722.html","[7.6937591,45.057218]",,
562,"partisan","Virginia","Gariglio","Via Chicco 251","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40731.html","[7.7478025,44.9007918]",,
563,"partisan","Paola","Garino","Corso Giulio Cesare 66","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40782.html","[7.691565600000001,45.0884992]",,
564,"partisan","Celestina","Garis","Via Slataper 33","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40805.html","[7.656444,45.1006159]",,
565,"partisan","Clotilde","Garosci","Via Tassoni 18","(1884-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40925.html","[7.656240400000001,45.0787625]",,
566,"partisan","Paola Maria Cristina","Garosci","Corso Tassoni 18","(1881-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=40928.html","[7.656240400000001,45.0787625]",,
567,"partisan","Graziella","Garzena","Viaverolengo 78","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41045.html","[7.6649016,45.0953278]",,
568,"partisan","Miranda","Garzena","Via Sospello 161.23","(1927-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41048.html","[7.6800087,45.1027948]",,
569,"partisan","Santina","Gasparello","Via Levanna 7","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41122.html","[7.65424,45.0830568]",,
570,"partisan","Ersilia","Gasparini","Via Tripoli 71","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41141.html","[7.645613999999999,45.0449067]",,
571,"partisan","Palma","Gasparoni","Via Farina 6","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41150.html","[7.661708,45.048469]",,
572,"partisan","Matilde","Gatti","Via Fiocchetto 37","(1906-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41388.html","[7.689501000000001,45.075202]",,
573,"partisan","Lucia","Gatto","Via Cristoforo Colombo 46","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41447.html","[7.6582645,45.0589389]",,
574,"partisan","Clotilde","Gaviati","Via Coleasca","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41554.html","[7.6536392,45.0826906]",,
575,"partisan","Olga","Gavuzzi","Via Aquila 1","(1916-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41584.html","[7.6648584,45.0834357]",,
576,"partisan","Pierina","Gazza","Via Romani 2","(1902-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41645.html","[7.7018983,45.0640598]",,
577,"partisan","Eleonora","Gazzignato","Via De Bernardi 2","(1922-1944)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41682.html","[7.639226099999999,45.0319739]",,
578,"partisan","Ferruccia","Gazzignato","Via De Bernardi 2","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41683.html","[7.639226099999999,45.0319739]",,
579,"partisan","Gina","Gazzignato","Via De Bernardi 2","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41685.html","[7.639226099999999,45.0319739]",,
580,"partisan","Margherita","Gazzola","Corso Orbassano 45","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41697.html","[7.6077431,45.02993619999999]",,
581,"partisan","Giuseppina","Gedda","Corso Moncalieri 406","(1918-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41729.html","[7.676195700000001,45.0256812]",,
582,"partisan","Eugenia","Genesio","Corso Maroncelli 38/8","(1927-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=41792.html","[7.6612892,45.0192945]",,
